Timestamp,_YARDLEY:F,_YARDLEY:DF,_YARDLEY:S,_YARDLEY-PM1:UTKV,_YARDLEY-PA1:UTKVH,_VALDES:F,_VALDES:DF,_VALDES:S,_OVERBYE:UTKF,_OVERBYE:UTKDF,_OVERBYE:UTKS,_OVERBYE-PM1:UTKV,_OVERBYE-PA1:UTKVH,_VALDES-PM1:UTKV,_VALDES-PA1:UTKVH,_STATIONA:D1,_STATIONA:D1_Quality,_STATIONA:F,_STATIONA:F_Quality,_STATIONA:DF,_STATIONA:DF_Quality,_STATIONA:S,_STATIONA:S_Quality,_STATIONA-PM1:V,_STATIONA-PM1:V_Quality,_STATIONA-PA1:VH,_STATIONA-PA1:VH_Quality,_STATIONA-PM2:I,_STATIONA-PM2:I_Quality,_STATIONA-PA2:IH,_STATIONA-PA2:IH_Quality
16:29.0,59.9946,0,0,123.588,-23.94879,59.9948,0,0,59.9947,0,0,123.177,-113.8459,124.885,-75.45197,,,,,,,,,,,,,,,,
16:29.0,59.9948,0,0,123.566,-24.13214,59.9946,0,0,59.9957,0,0,123.177,-114.0292,124.863,-75.65823,,,,,,,,,,,,,,,,
16:29.0,59.9938,0,0,123.566,-24.34986,59.9942,0,0,59.9944,0,0,123.199,-114.2355,124.842,-75.84731,,,,,,,,,,,,,,,,
16:29.0,59.9941,0,0,123.545,-24.56759,59.994,0,0,59.9941,0,0,123.177,-114.4589,124.82,-76.06503,0,Good,59.994,Good,0,Good,0,Good,113.023,Good,32.67791,Good,0.1522134,Good,1.005086,Good
16:29.0,59.9934,0,0,123.523,-24.80823,59.9947,0,0,59.9935,0,0,123.134,-114.6881,124.842,-76.24838,,,,,,,,,,,,,,,,
16:29.0,59.9941,0,0,123.545,-25.03168,59.9951,0,0,59.9942,0,0,123.177,-114.923,124.885,-76.43745,,,,,,,,,,,,,,,,
16:29.0,59.9965,0,0,123.523,-25.19784,59.9963,0,0,59.9961,0,0,123.156,-115.0892,124.907,-76.59789,,,,,,,,,,,,,,,,
16:29.0,59.9953,0,0,123.523,-25.35827,59.995,0,0,59.9951,0,0,123.156,-115.2553,124.885,-76.76405,,,,,,,,,,,,,,,,
16:29.0,59.9955,0,0,123.545,-25.51297,59.9957,0,0,59.9958,0,0,123.156,-115.41,124.885,-76.91874,0,Good,59.996,Good,0.01,Good,0,Good,113.006,Good,31.83918,Good,0.1522134,Good,1.005086,Good
16:30.0,59.9963,0,0,123.545,-25.63902,59.9963,0,0,59.9965,0,0,123.134,-115.5361,124.907,-77.05052,,,,,,,,,,,,,,,,
16:30.0,59.9968,0,0,123.545,-25.7708,59.997,0,0,59.9967,0,0,123.113,-115.6621,124.885,-77.17085,,,,,,,,,,,,,,,,
16:30.0,59.9967,0,0,123.545,-25.87393,59.9965,0,0,59.9975,0,0,123.091,-115.7538,124.885,-77.29117,,,,,,,,,,,,,,,,
16:30.0,59.9965,0,0,123.502,-25.97133,59.9964,0,0,59.9965,0,0,123.069,-115.8512,124.863,-77.40575,,,,,,,,,,,,,,,,
16:30.0,59.9973,0,0,123.523,-26.09739,59.9969,0,0,59.9976,0,0,123.069,-115.9658,124.863,-77.549,0,Good,59.997,Good,0,Good,0,Good,112.9966,Good,31.27045,Good,0.1522134,Good,1.005086,Good
16:30.0,59.9977,0,0,123.523,-26.18906,59.9977,0,0,59.9975,0,0,123.069,-116.0689,124.863,-77.62348,,,,,,,,,,,,,,,,
16:30.0,59.9963,0,0,123.502,-26.3323,59.9966,0,0,59.9971,0,0,123.069,-116.195,124.885,-77.74953,,,,,,,,,,,,,,,,
16:30.0,59.9972,0,0,123.502,-26.45262,59.9973,0,0,59.9966,0,0,123.048,-116.3211,124.863,-77.85839,,,,,,,,,,,,,,,,
16:30.0,59.9967,0,0,123.523,-26.53856,59.9971,0,0,59.9976,0,0,123.091,-116.4184,124.885,-77.9558,,,,,,,,,,,,,,,,
16:30.0,59.9969,0,0,123.502,-26.6417,59.9976,0,0,59.9969,0,0,123.091,-116.533,124.863,-78.04747,0,Good,59.997,Good,0,Good,0,Good,112.9914,Good,30.73487,Good,0.1522134,Good,1.005086,Good
16:31.0,59.9973,0,0,123.502,-26.75056,59.9973,0,0,59.9971,0,0,123.069,-116.6419,124.842,-78.15633,,,,,,,,,,,,,,,,
16:31.0,59.9977,0,0,123.523,-26.81931,59.9978,0,0,59.9973,0,0,123.113,-116.7279,124.863,-78.23654,,,,,,,,,,,,,,,,
16:31.0,59.9979,0,0,123.545,-26.90526,59.9982,0,0,59.9983,0,0,123.113,-116.7966,124.907,-78.3053,,,,,,,,,,,,,,,,
16:31.0,59.9987,0,0,123.566,-26.95682,59.9982,0,0,59.9986,0,0,123.113,-116.8654,124.928,-78.37405,,,,,,,,,,,,,,,,
16:31.0,59.998,0,0,123.588,-27.03704,59.9982,0,0,59.9985,0,0,123.134,-116.9227,124.95,-78.44281,0,Good,59.999,Good,0.01,Good,0,Good,113.0589,Good,30.41246,Good,0.15486,Good,0,Good
16:31.0,59.9986,0,0,123.588,-27.0886,59.9991,0,0,59.9977,0,0,123.134,-117.0143,124.95,-78.46573,,,,,,,,,,,,,,,,
16:31.0,59.9983,0,0,123.566,-27.12871,59.9994,0,0,59.9984,0,0,123.113,-117.0544,124.928,-78.49438,,,,,,,,,,,,,,,,
16:31.0,59.9998,0,0,123.566,-27.1459,59.9995,0,0,59.9998,0,0,123.091,-117.0716,124.928,-78.50011,,,,,,,,,,,,,,,,
16:31.0,59.9992,0,0,123.545,-27.15736,59.9992,0,0,59.9988,0,0,123.091,-117.1117,124.907,-78.52876,,,,,,,,,,,,,,,,
16:31.0,59.998,0,0,123.566,-27.20892,59.9982,0,0,59.9985,0,0,123.113,-117.1404,124.907,-78.57459,0,Good,59.998,Good,-0.01,Good,0,Good,113.0045,Good,30.21993,Good,0.15219,Good,0,Good
16:32.0,59.9984,0,0,123.588,-27.26049,59.9983,0,0,59.9995,0,0,123.156,-117.169,124.907,-78.64335,,,,,,,,,,,,,,,,
16:32.0,59.9986,0,0,123.566,-27.30633,59.998,0,0,59.9988,0,0,123.134,-117.2149,124.907,-78.71783,,,,,,,,,,,,,,,,
16:32.0,59.9973,0,0,123.588,-27.38654,59.9978,0,0,59.9972,0,0,123.156,-117.2893,124.885,-78.79231,,,,,,,,,,,,,,,,
16:32.0,59.9968,0,0,123.566,-27.50686,59.9972,0,0,59.9968,0,0,123.091,-117.4211,124.863,-78.90691,,,,,,,,,,,,,,,,
16:32.0,59.9973,0,0,123.545,-27.61572,59.9973,0,0,59.9973,0,0,123.091,-117.53,124.863,-79.0215,0,Good,59.996,Good,0,Good,0,Good,112.973,Good,29.69769,Good,0.15219,Good,0,Good
16:32.0,59.9962,0,0,123.545,-27.76469,59.9965,0,0,59.9958,0,0,123.069,-117.6847,124.842,-79.13609,,,,,,,,,,,,,,,,
16:32.0,59.9965,0,0,123.523,-27.9022,59.9964,0,0,59.9957,0,0,123.069,-117.891,124.82,-79.2736,,,,,,,,,,,,,,,,
16:32.0,59.9967,0,0,123.523,-28.05117,59.9971,0,0,59.9966,0,0,122.983,-118.0285,124.82,-79.41111,,,,,,,,,,,,,,,,
16:32.0,59.997,0,0,123.566,-28.14857,59.9968,0,0,59.9972,0,0,123.026,-118.1259,124.842,-79.5257,,,,,,,,,,,,,,,,
16:32.0,59.9962,0,0,123.588,-28.2689,59.9965,0,0,59.9962,0,0,123.026,-118.2519,124.885,-79.65748,0,Good,59.997,Good,0,Good,0,Good,113.0208,Good,29.10191,Good,0.15753,Good,0,Good
16:33.0,59.9974,0,0,123.588,-28.35484,59.9975,0,0,59.9973,0,0,123.048,-118.3436,124.907,-79.75488,,,,,,,,,,,,,,,,
16:33.0,59.9964,0,0,123.61,-28.45224,59.9963,0,0,59.9965,0,0,123.048,-118.4238,124.928,-79.85802,,,,,,,,,,,,,,,,
16:33.0,59.9976,0,0,123.588,-28.52673,59.9979,0,0,59.9979,0,0,123.048,-118.4868,124.928,-79.9325,,,,,,,,,,,,,,,,
16:33.0,59.9985,0,0,123.61,-28.57256,59.998,0,0,59.9979,0,0,123.091,-118.5269,124.95,-79.99553,,,,,,,,,,,,,,,,
16:33.0,59.9983,0,0,123.566,-28.60121,59.9988,0,0,59.9989,0,0,123.048,-118.5499,124.907,-80.03563,0,Good,59.999,Good,0,Good,0,Good,113.0321,Good,28.80904,Good,0.154883,Good,-0.9877604,Good
16:33.0,59.9992,0,0,123.61,-28.62413,59.9989,0,0,59.9992,0,0,123.091,-118.5957,124.95,-80.05282,,,,,,,,,,,,,,,,
16:33.0,59.9993,0,0,123.631,-28.65851,59.9994,0,0,59.9998,0,0,123.113,-118.6301,124.95,-80.09866,,,,,,,,,,,,,,,,
16:33.0,60.0004,0,0,123.631,-28.6757,59.9998,0,0,60.0002,0,0,123.113,-118.6243,124.95,-80.12157,,,,,,,,,,,,,,,,
16:33.0,59.9985,0,0,123.653,-28.70434,59.9988,0,0,59.9978,0,0,123.113,-118.6816,124.95,-80.15022,,,,,,,,,,,,,,,,
16:33.0,59.9996,0,0,123.631,-28.70434,59.9992,0,0,59.9988,0,0,123.069,-118.7046,124.95,-80.17887,0,Good,60,Good,0,Good,0,Good,113.0242,Good,28.7047,Good,0.154952,Good,-1.974934,Good
16:34.0,59.9986,0,0,123.653,-28.74445,59.9987,0,0,59.9988,0,0,123.048,-118.7561,124.95,-80.21325,,,,,,,,,,,,,,,,
16:34.0,59.9994,0,0,123.61,-28.77883,59.9993,0,0,59.9998,0,0,123.004,-118.7733,124.907,-80.2419,,,,,,,,,,,,,,,,
16:34.0,59.9991,0,0,123.61,-28.82467,59.9988,0,0,59.9989,0,0,123.026,-118.8191,124.885,-80.27628,,,,,,,,,,,,,,,,
16:34.0,59.9993,0,0,123.545,-28.86477,59.9985,0,0,59.9992,0,0,122.961,-118.8478,124.842,-80.33357,,,,,,,,,,,,,,,,
16:34.0,59.9987,0,0,123.523,-28.9278,59.999,0,0,59.9991,0,0,122.983,-118.8822,124.842,-80.37368,0,Good,59.998,Good,0.01,Good,0,Good,112.9835,Good,28.4576,Good,0.154952,Good,-1.974934,Good
16:34.0,59.9986,0,0,123.523,-28.97936,59.9988,0,0,59.9982,0,0,122.961,-118.9796,124.863,-80.40806,,,,,,,,,,,,,,,,
16:34.0,59.9977,0,0,123.566,-29.04812,59.9979,0,0,59.9983,0,0,123.026,-119.0311,124.907,-80.47108,,,,,,,,,,,,,,,,
16:34.0,59.999,0,0,123.588,-29.11114,59.9981,0,0,59.9993,0,0,123.004,-119.077,124.907,-80.54556,,,,,,,,,,,,,,,,
16:34.0,59.9999,0,0,123.588,-29.13979,59.9992,0,0,59.9992,0,0,123.026,-119.1171,124.928,-80.5914,,,,,,,,,,,,,,,,
16:34.0,59.9993,0,0,123.588,-29.15698,59.9991,0,0,59.9989,0,0,123.026,-119.1457,124.907,-80.60859,0,Good,60,Good,0.01,Good,0,Good,113.0428,Good,28.27455,Good,0.155067,Good,-2.960936,Good
16:35.0,59.9988,0,0,123.588,-29.16844,59.9992,0,0,59.999,0,0,123.004,-119.1572,124.885,-80.62578,,,,,,,,,,,,,,,,
16:35.0,59.9987,0,0,123.61,-29.19136,59.9993,0,0,59.9989,0,0,123.026,-119.1629,124.885,-80.63724,,,,,,,,,,,,,,,,
16:35.0,59.9991,0,0,123.566,-29.22001,59.9991,0,0,59.9992,0,0,123.026,-119.1916,124.842,-80.67162,,,,,,,,,,,,,,,,
16:35.0,59.9998,0,0,123.566,-29.23719,59.9994,0,0,59.9997,0,0,123.004,-119.1973,124.842,-80.6888,,,,,,,,,,,,,,,,
16:35.0,59.9997,0,0,123.566,-29.26011,59.9993,0,0,59.9995,0,0,123.026,-119.2259,124.863,-80.72318,0,Good,59.999,Good,0,Good,0,Good,112.9942,Good,28.14393,Good,0.1522837,Good,-2.009554,Good
16:35.0,59.9989,0,0,123.545,-29.30595,59.9991,0,0,59.9981,0,0,123.004,-119.2832,124.863,-80.72891,,,,,,,,,,,,,,,,
16:35.0,59.9987,0,0,123.588,-29.35179,59.9984,0,0,59.9992,0,0,123.004,-119.3291,124.885,-80.78048,,,,,,,,,,,,,,,,
16:35.0,59.9984,0,0,123.566,-29.42627,59.9983,0,0,59.9986,0,0,123.026,-119.3806,124.863,-80.84351,,,,,,,,,,,,,,,,
16:35.0,59.9998,0,0,123.566,-29.46065,59.9989,0,0,59.9995,0,0,123.026,-119.415,124.863,-80.89507,,,,,,,,,,,,,,,,
16:35.0,59.9977,0,0,123.545,-29.53513,59.9979,0,0,59.9975,0,0,123.026,-119.4838,124.842,-80.96955,0,Good,59.998,Good,0,Good,0,Good,112.9624,Good,27.85771,Good,0.154952,Good,-1.974934,Good
16:36.0,59.9982,0,0,123.523,-29.60962,59.9979,0,0,59.9977,0,0,123.026,-119.6041,124.82,-81.0555,,,,,,,,,,,,,,,,
16:36.0,59.9985,0,0,123.523,-29.67264,59.9981,0,0,59.9983,0,0,122.983,-119.6385,124.82,-81.12425,,,,,,,,,,,,,,,,
16:36.0,59.9991,0,0,123.523,-29.70702,59.9989,0,0,59.9985,0,0,122.961,-119.69,124.842,-81.16436,,,,,,,,,,,,,,,,
16:36.0,59.9982,0,0,123.566,-29.77004,59.9991,0,0,59.9981,0,0,122.983,-119.7301,124.863,-81.19301,,,,,,,,,,,,,,,,
16:36.0,59.9992,0,0,123.566,-29.81015,59.9989,0,0,59.9986,0,0,123.004,-119.7817,124.885,-81.23885,0,Good,59.999,Good,0,Good,0,Good,113.0299,Good,27.63613,Good,0.154952,Good,-1.974934,Good
16:36.0,60.0001,0,0,123.61,-29.8388,59.9997,0,0,59.9995,0,0,123.026,-119.8447,124.907,-81.26176,,,,,,,,,,,,,,,,
16:36.0,59.9996,0,0,123.588,-29.85026,59.9998,0,0,60,0,0,123.004,-119.8562,124.907,-81.26749,,,,,,,,,,,,,,,,
16:36.0,59.9992,0,0,123.588,-29.88464,59.9992,0,0,59.9999,0,0,123.026,-119.8677,124.907,-81.30187,,,,,,,,,,,,,,,,
16:36.0,59.9992,0,0,123.588,-29.91328,59.9987,0,0,59.999,0,0,123.069,-119.8848,124.907,-81.33052,,,,,,,,,,,,,,,,
16:37.0,60.0003,0,0,123.588,-29.9362,59.9997,0,0,59.9992,0,0,123.048,-119.902,124.907,-81.35343,0,Good,60,Good,0,Good,0,Good,113.0201,Good,27.52581,Good,0.1524006,Good,-3.012788,Good
16:37.0,60.0015,0,0,123.588,-29.92474,59.9998,0,0,60.0015,0,0,123.048,-119.8906,124.907,-81.38208,,,,,,,,,,,,,,,,
16:37.0,60.0003,0,0,123.631,-29.94193,59.9993,0,0,59.9999,0,0,123.091,-119.8963,124.928,-81.41073,,,,,,,,,,,,,,,,
16:37.0,59.9999,0,0,123.631,-29.94193,59.9994,0,0,60.0003,0,0,123.069,-119.8791,124.928,-81.44511,,,,,,,,,,,,,,,,
16:37.0,59.9999,0,0,123.653,-29.95912,60.0001,0,0,59.9995,0,0,123.113,-119.8906,124.971,-81.45657,,,,,,,,,,,,,,,,
16:37.0,60.0002,0,0,123.631,-29.95912,59.9994,0,0,59.9998,0,0,123.091,-119.8906,124.95,-81.47948,0,Good,59.999,Good,0,Good,0,Good,113.0234,Good,27.44223,Good,0.154952,Good,-1.974934,Good
16:37.0,59.999,0,0,123.631,-30.01642,59.9995,0,0,59.9979,0,0,123.069,-119.9651,124.907,-81.47948,,,,,,,,,,,,,,,,
16:37.0,59.9999,0,0,123.588,-30.03361,59.999,0,0,59.9995,0,0,123.069,-119.9994,124.885,-81.52532,,,,,,,,,,,,,,,,
16:37.0,59.998,0,0,123.588,-30.0909,59.999,0,0,59.9978,0,0,123.069,-120.051,124.863,-81.55397,,,,,,,,,,,,,,,,
16:37.0,59.9991,0,0,123.588,-30.15393,59.999,0,0,59.9988,0,0,123.048,-120.0968,124.863,-81.60554,,,,,,,,,,,,,,,,
16:37.0,59.9994,0,0,123.588,-30.1883,59.9994,0,0,59.9986,0,0,123.069,-120.1369,124.885,-81.61127,0,Good,59.999,Good,0.01,Good,0,Good,113.0479,Good,27.26305,Good,0.154952,Good,-1.974934,Good
16:38.0,60.0003,0,0,123.61,-30.19976,59.9986,0,0,60.0004,0,0,123.048,-120.1541,124.907,-81.6571,,,,,,,,,,,,,,,,
16:38.0,60.0002,0,0,123.631,-30.19403,59.9999,0,0,59.9996,0,0,123.069,-120.1599,124.928,-81.66856,,,,,,,,,,,,,,,,
16:38.0,59.9999,0,0,123.631,-30.1883,59.9998,0,0,59.9998,0,0,123.069,-120.1541,124.928,-81.66856,,,,,,,,,,,,,,,,
16:38.0,60.0005,0,0,123.675,-30.16539,60.0005,0,0,60.0006,0,0,123.069,-120.1656,124.971,-81.65137,,,,,,,,,,,,,,,,
16:38.0,60.0011,0,0,123.631,-30.13674,60.0004,0,0,60.0019,0,0,123.069,-120.114,124.95,-81.63992,0,Good,60.001,Good,0.01,Good,0,Good,113.0845,Good,27.31352,Good,0.155067,Good,-2.960936,Good
16:38.0,60.0006,0,0,123.631,-30.11955,60.0004,0,0,60.0007,0,0,123.069,-120.1026,124.928,-81.60554,,,,,,,,,,,,,,,,
16:38.0,60.0015,0,0,123.675,-30.04506,60.0012,0,0,60.0019,0,0,123.069,-120.0338,124.95,-81.56543,,,,,,,,,,,,,,,,
16:38.0,60.0005,0,0,123.675,-30.00496,60.001,0,0,60.0001,0,0,123.113,-119.9937,124.95,-81.51386,,,,,,,,,,,,,,,,
16:38.0,60.0011,0,0,123.653,-29.98204,59.9998,0,0,60.0016,0,0,123.113,-119.9307,124.928,-81.50813,,,,,,,,,,,,,,,,
16:38.0,60.001,0,0,123.653,-29.91328,60.0013,0,0,60.0009,0,0,123.091,-119.8791,124.907,-81.44511,0,Good,60.001,Good,-0.01,Good,0,Good,113.0206,Good,27.54073,Good,0.155067,Good,-2.960936,Good
16:39.0,60,0,0,123.631,-29.91328,60.0007,0,0,60.0008,0,0,123.069,-119.8677,124.863,-81.41646,,,,,,,,,,,,,,,,
16:39.0,60.0015,0,0,123.588,-29.88464,60.0014,0,0,60.0019,0,0,123.048,-119.8046,124.842,-81.37062,,,,,,,,,,,,,,,,
16:39.0,60.002,0,0,123.523,-29.82734,60.0011,0,0,60.0018,0,0,122.983,-119.776,124.777,-81.34771,,,,,,,,,,,,,,,,
16:39.0,60.0025,0,0,123.458,-29.73567,60.0031,0,0,60.0033,0,0,122.983,-119.6499,124.734,-81.25031,,,,,,,,,,,,,,,,
16:39.0,60.0019,0,0,123.437,-29.66691,60.0021,0,0,60.0015,0,0,122.961,-119.5812,124.777,-81.17009,0,Good,60.002,Good,0,Good,0,Good,112.9637,Good,27.88755,Good,0.1525643,Good,-4.014176,Good
16:39.0,60.0027,0,0,123.48,-29.59243,60.0025,0,0,60.002,0,0,123.004,-119.5353,124.82,-81.06696,,,,,,,,,,,,,,,,
16:39.0,60.0027,0,0,123.502,-29.50648,60.0024,0,0,60.0029,0,0,123.004,-119.4551,124.842,-80.98674,,,,,,,,,,,,,,,,
16:39.0,60.0013,0,0,123.502,-29.44346,60.0025,0,0,60.0012,0,0,122.961,-119.3864,124.82,-80.89507,,,,,,,,,,,,,,,,
16:39.0,60.0027,0,0,123.523,-29.36325,60.0031,0,0,60.0021,0,0,122.961,-119.3119,124.863,-80.8034,,,,,,,,,,,,,,,,
16:40.0,60.0028,0,0,123.502,-29.25438,60.0032,0,0,60.0025,0,0,122.961,-119.2088,124.885,-80.67735,0,Good,60.003,Good,0,Good,0,Good,112.9563,Good,28.30573,Good,0.1522837,Good,-2.009554,Good
16:40.0,60.003,0,0,123.502,-29.15698,60.0029,0,0,60.0032,0,0,122.94,-119.1114,124.863,-80.5914,,,,,,,,,,,,,,,,
16:40.0,60.0035,0,0,123.502,-29.04239,60.0031,0,0,60.0028,0,0,122.961,-119.0254,124.863,-80.48827,,,,,,,,,,,,,,,,
16:40.0,60.0015,0,0,123.523,-28.98509,60.0019,0,0,60.0015,0,0,122.983,-118.9738,124.842,-80.42525,,,,,,,,,,,,,,,,
16:40.0,60.0014,0,0,123.502,-28.93353,60.0019,0,0,60.0015,0,0,122.961,-118.9051,124.82,-80.36222,,,,,,,,,,,,,,,,
16:40.0,60.0018,0,0,123.523,-28.89342,60.001,0,0,60.0005,0,0,122.961,-118.8707,124.82,-80.32211,0,Good,60.001,Good,0,Good,0,Good,112.9516,Good,28.59554,Good,0.1522134,Good,-1.005086,Good
16:40.0,60.0014,0,0,123.523,-28.81894,60.0016,0,0,60.001,0,0,122.961,-118.8478,124.842,-80.2419,,,,,,,,,,,,,,,,
16:40.0,60.0002,0,0,123.545,-28.79602,60.0009,0,0,60.0014,0,0,122.961,-118.7905,124.82,-80.20179,,,,,,,,,,,,,,,,
16:40.0,60.0012,0,0,123.523,-28.72153,60.0006,0,0,60.002,0,0,123.004,-118.716,124.842,-80.14449,,,,,,,,,,,,,,,,
16:40.0,60.0018,0,0,123.523,-28.64132,60.0013,0,0,60.0025,0,0,123.048,-118.6415,124.863,-80.09866,,,,,,,,,,,,,,,,
16:40.0,60.0022,0,0,123.545,-28.54964,60.0015,0,0,60.0029,0,0,123.004,-118.5384,124.842,-80.03563,0,Good,60.003,Good,0.01,Good,0,Good,113.0464,Good,28.98788,Good,0.154883,Good,-0.9877604,Good
16:41.0,60.0027,0,0,123.566,-28.45797,60.0023,0,0,60.003,0,0,123.069,-118.4467,124.863,-79.96115,,,,,,,,,,,,,,,,
16:41.0,60.0022,0,0,123.588,-28.36057,60.0023,0,0,60.0023,0,0,123.048,-118.355,124.885,-79.87521,,,,,,,,,,,,,,,,
16:41.0,60.0028,0,0,123.588,-28.25171,60.0034,0,0,60.0033,0,0,123.026,-118.2347,124.907,-79.77207,,,,,,,,,,,,,,,,
16:41.0,60.0025,0,0,123.61,-28.16003,60.0026,0,0,60.0021,0,0,123.048,-118.1602,124.928,-79.69186,,,,,,,,,,,,,,,,
16:41.0,60.0034,0,0,123.61,-28.07982,60.004,0,0,60.0037,0,0,123.048,-118.0514,124.928,-79.56007,0,Good,60.002,Good,-0.01,Good,0,Good,113.017,Good,29.43953,Good,0.1522134,Good,-1.005086,Good
16:41.0,60.0019,0,0,123.566,-28.02252,60.0023,0,0,60.0021,0,0,123.004,-117.9941,124.907,-79.45695,,,,,,,,,,,,,,,,
16:41.0,60.0041,0,0,123.566,-27.89074,60.004,0,0,60.004,0,0,122.983,-117.8852,124.907,-79.32516,,,,,,,,,,,,,,,,
16:41.0,60.0039,0,0,123.588,-27.73605,60.0032,0,0,60.0029,0,0,123.026,-117.7592,124.907,-79.19911,,,,,,,,,,,,,,,,
16:41.0,60.0033,0,0,123.566,-27.66156,60.0038,0,0,60.0038,0,0,123.026,-117.656,124.885,-79.10172,,,,,,,,,,,,,,,,
16:41.0,60.0045,0,0,123.566,-27.50686,60.0028,0,0,60.0034,0,0,123.048,-117.5185,124.885,-78.98712,0,Good,60.004,Good,0,Good,0,Good,113.0971,Good,30.0616,Good,0.15486,Good,0,Good
16:42.0,60.0037,0,0,123.631,-27.36935,60.0026,0,0,60.0035,0,0,123.048,-117.3696,124.885,-78.88399,,,,,,,,,,,,,,,,
16:42.0,60.0014,0,0,123.653,-27.3006,60.0015,0,0,60.0011,0,0,123.113,-117.3065,124.907,-78.82096,,,,,,,,,,,,,,,,
16:42.0,60.0031,0,0,123.61,-27.20892,60.0028,0,0,60.0038,0,0,123.026,-117.169,124.928,-78.72356,,,,,,,,,,,,,,,,
16:42.0,60.0028,0,0,123.588,-27.10006,60.002,0,0,60.0026,0,0,123.004,-117.043,124.928,-78.64335,,,,,,,,,,,,,,,,
16:42.0,60.0031,0,0,123.631,-26.99693,60.0019,0,0,60.0032,0,0,123.069,-116.9055,124.95,-78.5574,0,Good,60.003,Good,0,Good,0,Good,113.1177,Good,30.54193,Good,0.1575526,Good,0.971022,Good
16:42.0,60.0017,0,0,123.61,-26.90526,60.0021,0,0,60.0022,0,0,123.026,-116.8654,124.928,-78.46,,,,,,,,,,,,,,,,
16:42.0,60.0028,0,0,123.631,-26.79639,60.0029,0,0,60.0032,0,0,123.026,-116.7221,124.928,-78.33395,,,,,,,,,,,,,,,,
16:42.0,60.0027,0,0,123.588,-26.68753,60.0028,0,0,60.0031,0,0,123.004,-116.6362,124.885,-78.248,,,,,,,,,,,,,,,,
16:42.0,60.0034,0,0,123.566,-26.5844,60.004,0,0,60.005,0,0,122.983,-116.4987,124.885,-78.12196,,,,,,,,,,,,,,,,
16:42.0,60.0043,0,0,123.566,-26.44689,60.0039,0,0,60.0033,0,0,123.004,-116.3612,124.907,-77.97871,0,Good,60.004,Good,0.01,Good,0,Good,113.0679,Good,31.16275,Good,0.154952,Good,1.974934,Good
16:43.0,60.0033,0,0,123.588,-26.29792,60.0041,0,0,60.0032,0,0,123.004,-116.2408,124.95,-77.81828,,,,,,,,,,,,,,,,
16:43.0,60.0035,0,0,123.566,-26.15468,60.0039,0,0,60.0034,0,0,123.004,-116.0919,124.971,-77.66359,,,,,,,,,,,,,,,,
16:43.0,60.0058,0,0,123.588,-25.97133,60.0056,0,0,60.0056,0,0,123.026,-115.9085,124.971,-77.47451,,,,,,,,,,,,,,,,
16:43.0,60.0058,0,0,123.631,-25.74788,60.0053,0,0,60.0058,0,0,123.069,-115.708,124.993,-77.26825,,,,,,,,,,,,,,,,
16:43.0,60.0044,0,0,123.588,-25.57026,60.0048,0,0,60.0048,0,0,123.026,-115.5189,124.95,-77.0849,0,Good,60.005,Good,0,Good,0,Good,113.0782,Good,32.09939,Good,0.154883,Good,0.9877604,Good
16:43.0,60.0065,0,0,123.61,-25.37546,60.0065,0,0,60.0061,0,0,123.091,-115.3356,124.971,-76.86144,,,,,,,,,,,,,,,,
16:43.0,60.0059,0,0,123.588,-25.15201,60.0057,0,0,60.0069,0,0,123.048,-115.1006,124.928,-76.65518,,,,,,,,,,,,,,,,
16:43.0,60.0041,0,0,123.588,-24.96866,60.0045,0,0,60.0038,0,0,123.069,-114.9116,124.928,-76.47183,,,,,,,,,,,,,,,,
16:43.0,60.0068,0,0,123.631,-24.76812,60.0056,0,0,60.0066,0,0,123.091,-114.6938,124.95,-76.28849,,,,,,,,,,,,,,,,
16:43.0,60.0058,0,0,123.588,-24.57332,60.0049,0,0,60.0053,0,0,123.091,-114.4876,124.928,-76.09941,0,Good,60.006,Good,0,Good,0,Good,113.1027,Good,33.09653,Good,0.1522837,Good,2.009554,Good
16:44.0,60.006,0,0,123.566,-24.37851,60.0053,0,0,60.0057,0,0,123.069,-114.2985,124.928,-75.91034,,,,,,,,,,,,,,,,
16:44.0,60.0053,0,0,123.61,-24.17225,60.0051,0,0,60.0059,0,0,123.069,-114.0922,124.928,-75.72126,,,,,,,,,,,,,,,,
16:44.0,60.0046,0,0,123.588,-24.00036,60.0047,0,0,60.004,0,0,123.069,-113.9204,124.907,-75.54937,,,,,,,,,,,,,,,,
16:44.0,60.0051,0,0,123.566,-23.85139,60.0046,0,0,60.0051,0,0,123.026,-113.7427,124.842,-75.37176,,,,,,,,,,,,,,,,
16:44.0,60.0044,0,0,123.523,-23.69669,60.0038,0,0,60.0042,0,0,123.004,-113.611,124.842,-75.23997,0,Good,60.005,Good,0.02,Good,0,Good,113.0356,Good,33.92688,Good,0.1524006,Good,3.012788,Good
16:44.0,60.0042,0,0,123.545,-23.54199,60.0051,0,0,60.0042,0,0,123.048,-113.4677,124.863,-75.04517,,,,,,,,,,,,,,,,
16:44.0,60.0034,0,0,123.545,-23.4274,60.003,0,0,60.0031,0,0,123.048,-113.3417,124.885,-74.90766,,,,,,,,,,,,,,,,
16:44.0,60.0047,0,0,123.545,-23.25551,60.0041,0,0,60.0047,0,0,123.069,-113.1927,124.885,-74.76442,,,,,,,,,,,,,,,,
